visitorid,recency,frequency,monetary
1274505,51,1,2
1274507,102,1,1
1274778,62,1,1
1274947,136,1,2
1275371,90,1,1
1275484,71,1,1
1275487,4,1,1
1275590,7,1,1
1275725,51,1,1
1276055,84,1,1
1276175,113,1,1
1276260,28,1,1
1276300,19,1,1
1276315,94,1,1
1276445,57,1,1
1276539,21,1,1
1276579,111,1,1
1276617,37,1,1
1276648,24,1,1
1276807,59,1,1
1276854,53,1,2
1277072,72,1,1
1277142,15,1,2
1277580,59,1,1
1277643,93,1,1
1277748,31,1,1
1277783,105,1,1
1277956,72,1,1
1277987,110,1,3
1277990,42,1,1
1278009,23,1,1
1278185,114,1,1
1278398,114,1,1
1278459,31,1,1
1278460,25,1,1
1278635,17,1,1
1278686,83,1,1
1278874,48,1,1
1279042,109,1,1
1279171,55,1,3
1279275,54,1,8
1279465,7,1,1
1279582,52,2,2
1279737,63,1,2
1279799,73,1,1
1279866,61,1,1
1279985,95,1,1
1280004,41,1,1
1280456,11,1,1
1280613,86,1,1
1281043,10,1,3
1281052,52,1,3
1281293,53,1,2
1281324,61,1,1
1281446,108,2,2
1281566,24,1,1
1281624,135,1,1
1281645,114,1,1
1281851,68,1,1
1282058,64,1,1
1282091,29,1,1
1282205,43,1,1
1282441,75,1,1
1282648,123,1,2
1282656,21,1,2
1282744,15,1,1
1282815,120,1,1
1282824,126,1,1
1282868,58,1,1
1282976,126,1,1
1283301,19,1,3
1283513,83,1,1
1283523,9,1,1
1283589,53,1,2
1283751,66,1,1
1283849,7,2,3
1283916,23,1,1
1283922,22,1,4
1284067,128,1,2
1284340,99,3,6
1284823,18,1,1
1285092,99,1,1
1285176,68,1,1
1285472,55,1,1
1285763,109,1,1
1285800,103,1,2
1285802,6,1,1
1285810,11,1,1
1286040,133,1,1
1286090,38,1,1
1286355,14,1,2
1286525,31,1,1
1286722,48,1,1
1286827,104,1,1
1286960,23,1,1
1287087,3,1,1
1287192,103,1,1
1287568,28,1,1
1287579,32,1,1
1287670,94,3,3
1287798,84,1,1
1287860,48,2,2
1288024,115,2,2
1288048,58,1,1
1288067,87,1,1
1288102,19,1,1
1288137,137,1,1
1288354,128,1,1
1288368,110,1,1
1288378,133,1,1
1288545,67,1,1
1288576,95,1,1
1288706,128,1,1
1288717,27,1,1
1288724,44,1,1
1288872,49,1,2
1288957,49,1,2
1289081,9,1,1
1289569,38,1,3
1289841,44,1,1
1290069,105,1,1
1290200,80,1,1
1290336,10,1,1
1290558,125,2,4
1290573,3,1,1
1290672,51,1,1
1290796,64,1,2
1290967,8,1,1
1291013,131,1,1
1291031,30,1,2
1291043,57,1,1
1291319,11,1,1
1291791,85,1,1
1291803,102,1,1
1291892,137,1,1
1292053,111,1,1
1292125,125,1,1
1292316,21,1,1
1292444,95,1,1
1292449,56,1,1
1292703,129,1,1
1292722,127,1,1
1292947,55,1,6
1293015,27,1,1
1293141,45,1,1
1293259,56,1,1
1293285,96,1,1
1293358,45,56,62
1293368,1,1,1
1293619,45,1,1
1293754,7,1,1
1294186,95,1,1
1294231,78,1,1
1294402,10,1,1
1294599,52,1,1
1294601,69,1,1
1294769,8,1,1
1294899,16,1,1
1295021,55,1,1
1295047,132,1,1
1295114,120,1,1
1295178,92,1,2
1295179,21,1,1
1295240,103,1,1
1295414,52,1,1
1295664,113,1,1
1295687,50,1,1
1295811,29,2,3
1296018,78,1,1
1296257,94,1,1
1296388,48,1,1
1296486,67,2,2
1296635,23,4,7
1296680,82,1,1
1296732,24,1,1
1296733,65,1,1
1296786,101,1,1
1297062,46,111,136
1297168,48,1,1
1297334,47,1,1
1297469,88,1,1
1297538,122,1,1
1297821,106,1,1
1297940,112,1,1
1297960,31,1,1
1298137,35,1,1
1298376,123,1,1
1298462,1,1,1
1298514,60,1,1
1298723,53,1,1
1298797,134,1,1
1298962,24,1,1
1299034,9,1,1
1299065,115,1,1
1299250,108,1,1
1299406,15,1,1
1299506,126,2,6
1299749,56,1,1
1299951,82,1,1
1300098,126,1,2
1300254,35,1,1
1300280,63,1,1
1300297,76,1,2
1300499,52,1,1
1300763,92,1,1
1300863,42,1,1
1300964,99,1,1
1301173,56,1,3
1301225,87,1,1
1301279,39,1,2
1301468,15,1,3
1301479,66,1,1
1301567,113,1,2
1301585,32,1,1
1301975,134,1,1
1302059,126,1,1
1302271,53,1,3
1302281,64,2,2
1302340,7,1,1
1302398,126,1,1
1302590,83,1,1
1302613,131,1,2
1302668,79,1,1
1303183,6,1,1
1303260,135,1,1
1303368,72,1,1
1303541,11,1,1
1303691,20,1,1
1303858,9,1,2
1303988,118,1,1
1304026,68,1,3
1304200,8,1,1
1304217,29,1,1
1304307,87,1,1
1304526,71,1,1
1304736,106,1,1
1304759,54,1,1
1305292,73,1,1
1305317,60,1,2
1305593,77,1,1
1305792,80,1,1
1305818,2,1,1
1305841,132,1,1
1305875,46,1,1
1305891,52,2,2
1305909,96,1,1
1305946,79,1,1
1306125,101,1,1
1306236,54,1,1
1306335,57,1,1
1306369,61,1,1
1306382,34,2,3
1306387,19,1,1
1306457,101,1,1
1306949,132,1,1
1307016,23,1,1
1307202,109,1,1
1307312,130,1,1
1307375,8,2,2
1307466,128,1,4
1307498,57,2,4
1307524,33,1,1
1307619,4,1,1
1307620,58,1,1
1307687,51,1,2
1307741,39,1,1
1307815,5,1,1
1307820,36,1,1
1307990,72,1,1
1308171,70,2,2
1308333,51,1,2
1308455,107,1,1
1308517,2,1,1
1308653,58,1,1
1308708,95,1,1
1308709,32,1,1
1308761,99,1,1
1308763,24,1,2
1308813,78,1,2
1308898,38,1,1
1309268,63,1,1
1309276,56,1,1
1309591,51,2,10
1309705,93,1,1
1310033,43,1,5
1310105,9,1,1
1310119,21,1,1
1310463,5,1,1
1310502,135,1,2
1310560,117,1,1
1310978,126,1,1
1311022,133,1,1
1311118,96,1,1
1311266,135,1,1
1311579,23,1,4
1311615,121,2,2
1311623,7,1,1
1311647,31,1,1
1311725,30,1,1
1311727,77,1,2
1311741,103,1,1
1311802,90,1,1
1311900,38,2,2
1311937,11,1,1
1312018,91,1,1
1312247,22,1,1
1312434,74,1,1
1312527,2,1,1
1312556,50,1,1
1312927,20,1,1
1312942,9,1,1
1313071,26,1,1
1313304,94,2,2
1313330,18,1,2
1313374,71,1,1
1313381,14,6,6
1313473,33,1,3
1313638,42,1,1
1313950,105,1,1
1313980,60,2,4
1314032,108,1,1
1314233,137,1,1
1314472,110,1,1
1314820,49,2,2
1314856,103,1,1
1314950,60,1,1
1314979,43,1,1
1315056,43,1,1
1315100,2,1,1
1315102,129,1,1
1315273,11,1,1
1315376,11,1,1
1315473,4,1,1
1315702,8,1,1
1316038,125,1,1
1316061,77,1,3
1316130,81,1,1
1316174,67,1,1
1316274,105,1,1
1316368,119,2,3
1316429,49,1,1
1316484,50,1,1
1316555,90,1,1
1316765,21,1,1
1317003,135,1,1
1317031,2,1,1
1317048,98,2,2
1317103,106,1,2
1317180,54,1,1
1317218,64,1,1
1317254,22,1,1
1317418,79,1,1
1317721,78,1,4
1317771,85,1,1
1317826,60,1,1
1318049,44,1,1
1318053,33,1,1
1318154,129,1,1
1318167,18,1,3
1318195,125,1,1
1318304,47,1,1
1318306,73,1,1
1318309,64,1,1
1318394,108,2,2
1318401,8,1,1
1318447,59,1,2
1318649,68,1,1
1319044,53,1,1
1319233,11,1,1
1319444,14,1,1
1319584,51,3,3
1319777,58,1,1
1319843,88,1,1
1319884,21,1,1
1320211,90,1,4
1320216,123,1,1
1320249,11,1,1
1320394,37,1,1
1320417,45,1,1
1320501,134,1,1
1320564,102,1,1
1320646,11,1,1
1320689,51,2,2
1320730,99,1,1
1320960,126,1,4
1320985,66,1,1
1321212,77,1,1
1321718,128,1,1
1321824,92,1,1
1321887,1,1,1
1322042,66,1,1
1322168,105,1,1
1322322,90,1,1
1322398,124,1,1
1322470,130,1,1
1322520,75,1,2
1322599,94,2,2
1322637,48,1,1
1322674,21,1,1
1322770,133,1,1
1322788,88,1,1
1322865,106,1,1
1322909,23,1,2
1323099,29,1,1
1323154,14,1,3
1323187,39,1,1
1323354,81,1,1
1323498,40,1,1
1323594,117,1,1
1323783,126,1,1
1323794,65,1,1
1323880,20,1,2
1323890,119,1,1
1324121,48,1,1
1324157,4,1,1
1324500,65,1,1
1324552,122,1,1
1324606,129,1,1
1324670,68,1,2
1324707,54,1,1
1324810,15,1,1
1324948,38,1,1
1325114,101,1,1
1325162,18,1,1
1325176,80,1,1
1325281,119,1,1
1325283,132,1,1
1325569,137,1,1
1326010,14,1,1
1326042,52,2,2
1326080,115,1,1
1326089,67,1,1
1326335,17,1,1
1326554,20,1,1
1326781,122,1,1
1326801,114,1,1
1326870,76,1,1
1326956,95,1,1
1326987,120,1,1
1327003,34,1,1
1327109,3,2,3
1327215,121,1,2
1327477,22,2,2
1327559,9,1,1
1327578,53,1,1
1327760,125,1,1
1327826,2,1,1
1327842,123,1,1
1327847,60,1,1
1327853,56,1,1
1328192,58,1,1
1328266,122,1,1
1328532,50,1,1
1328538,60,1,1
1328780,84,1,1
1328944,127,1,1
1328985,67,1,3
1329074,112,1,1
1329108,32,1,1
1329147,85,1,1
1329289,1,1,1
1329376,110,1,2
1329391,15,2,6
1329523,35,2,2
1329553,45,1,1
1329573,111,1,1
1329673,91,1,1
1329712,36,2,2
1329874,47,1,1
1330096,74,1,1
1330284,9,1,1
1330305,83,1,1
1330518,126,1,1
1330668,112,1,1
1330682,66,1,1
1330764,25,1,1
1330816,60,1,1
1330823,81,1,1
1330835,114,1,1
1330932,30,1,1
1330952,90,1,1
1330964,70,1,1
1331125,104,1,1
1331232,19,1,1
1331553,86,1,1
1331585,111,1,5
1331661,19,1,1
1331678,7,2,2
1331702,42,1,1
1331777,65,1,1
1331780,22,2,3
1331824,93,1,1
1331859,128,1,1
1331885,93,1,1
1331889,68,1,1
1331964,50,1,1
1332318,116,1,1
1332357,74,1,1
1332508,100,1,1
1332700,74,1,1
1332844,36,1,1
1333167,81,1,1
1333273,50,1,3
1333311,60,2,2
1333481,74,1,1
1333540,68,1,1
1333733,79,2,2
1333820,70,1,1
1333907,67,2,2
1334441,71,1,1
1334545,137,1,1
1334582,79,1,1
1334913,68,1,1
1335026,108,1,1
1335080,31,1,1
1335082,8,1,1
1335349,114,1,1
1335459,6,1,1
1335601,37,1,1
1335604,111,1,1
1335661,126,1,2
1335805,100,1,1
1335889,117,1,1
1336061,9,1,1
1336074,94,1,1
1336078,18,1,1
1336094,106,1,1
1336124,130,1,1
1336181,7,1,4
1336367,73,1,1
1336393,53,1,1
1336520,85,8,9
1336562,63,1,1
1336602,120,1,1
1336714,57,1,1
1336737,5,1,1
1336747,45,1,2
1336835,1,5,9
1336983,81,1,1
1337038,38,1,1
1337048,79,2,2
1337142,69,1,1
1337382,1,1,1
1337408,102,1,1
1337665,84,1,2
1337710,90,1,1
1337842,4,1,1
1337853,111,1,1
1337898,119,1,1
1338125,87,1,1
1338149,122,1,1
1338232,49,1,1
1338521,116,1,1
1338587,9,1,2
1338668,58,1,1
1338780,136,1,1
1338885,137,1,1
1338933,88,1,1
1339057,132,1,2
1339096,60,1,1
1339274,102,1,1
1339801,107,1,1
1340078,18,1,1
1340083,7,1,2
1340188,131,1,2
1340231,42,1,1
1340286,50,1,1
1340323,103,1,1
1340407,2,1,3
1340493,129,1,1
1340641,119,1,1
1340695,70,1,1
1340866,26,2,2
1341153,113,1,1
1341202,68,13,17
1341603,69,1,1
1341635,113,2,2
1341642,19,1,1
1341789,45,1,1
1341795,87,1,1
1341849,63,1,1
1341879,133,1,1
1342222,81,1,1
1342293,114,1,1
1342297,60,1,1
1342394,51,1,1
1342432,115,1,1
1342601,13,1,1
1342608,86,1,1
1342737,107,1,1
1342839,73,1,1
1342961,95,1,1
1342999,52,1,1
1343401,9,1,1
1343588,5,1,1
1343868,79,1,1
1343903,45,1,1
1344040,33,1,1
1344286,103,1,1
1344445,96,1,1
1344553,118,1,2
1344604,3,3,3
1344782,14,1,1
1344801,65,1,1
1344887,109,1,1
1344912,7,1,1
1344941,16,1,2
1345109,82,1,1
1345124,111,1,1
1345272,46,1,3
1345275,83,1,1
1345403,51,1,1
1345741,8,1,1
1346024,32,1,1
1346082,116,3,3
1346296,105,1,3
1346314,92,1,1
1346334,10,1,1
1346478,108,1,1
1346514,4,1,1
1346665,75,1,1
1346711,94,1,1
1346842,31,1,1
1346891,89,1,1
1347094,113,1,1
1347290,122,1,1
1347509,65,1,1
1347736,51,1,2
1347797,12,1,1
1347891,76,1,1
1348073,98,1,1
1348862,29,1,1
1348865,75,1,1
1348883,126,1,1
1349049,32,1,1
1349061,135,1,1
1349106,8,1,1
1349155,1,2,5
1349317,49,2,2
1349325,15,1,1
1349607,137,1,1
1349681,4,2,2
1349713,108,1,1
1349720,59,1,1
1349746,18,1,1
1349942,123,1,1
1350023,65,1,1
1350073,59,1,1
1350128,21,1,2
1350190,61,2,4
1350315,81,1,1
1350547,23,2,2
1350799,56,1,1
1350828,59,1,1
1351148,117,1,1
1351230,85,1,2
1351265,58,1,1
1351655,121,1,1
1351788,94,2,4
1351796,1,2,9
1351812,50,1,4
1351930,5,1,1
1352025,6,1,1
1352044,21,8,14
1352090,7,1,1
1352320,6,1,1
1352334,121,4,12
1352445,32,1,1
1352494,123,1,1
1352661,121,1,1
1352723,45,1,1
1352763,46,1,1
1352958,4,1,1
1353280,17,3,3
1353381,125,1,1
1353452,134,1,1
1353976,57,1,3
1354560,38,1,1
1354658,106,1,1
1354703,17,1,1
1354710,134,2,3
1355063,116,1,1
1355275,37,1,1
1355454,81,1,1
1355680,20,1,1
1355819,57,1,1
1355914,84,1,1
1355935,82,1,1
1355960,70,1,1
1356035,10,1,1
1356492,54,1,1
1356496,10,3,7
1356584,121,1,1
1356614,84,1,1
1357083,1,2,2
1357134,52,1,1
1357344,82,1,1
1357391,72,1,1
1357459,114,1,1
1357597,63,1,1
1357641,10,1,1
1357744,29,1,1
1358038,53,1,1
1358060,112,1,6
1358147,117,4,4
1358558,2,1,1
1358585,22,1,1
1358883,23,2,2
1358911,122,1,1
1359060,112,1,1
1359248,77,1,2
1359452,120,2,2
1359587,101,1,1
1359706,103,1,2
1360055,37,1,3
1360085,109,1,1
1360087,32,1,1
1360175,22,1,4
1360314,41,1,2
1360837,45,1,1
1360994,25,1,1
1361213,74,1,1
1361256,60,2,2
1361451,7,1,1
1361470,29,1,1
1361621,31,1,1
1361730,130,1,1
1361832,128,1,1
1361978,83,1,1
1362019,24,1,2
1362222,37,1,3
1362265,126,1,1
1362292,58,1,1
1362384,94,1,1
1362413,71,2,2
1362452,67,1,1
1362583,78,1,1
1362665,105,1,1
1362715,93,1,1
1362799,81,1,1
1362813,67,1,1
1363012,29,1,1
1363046,124,1,1
1363173,60,1,1
1363181,101,1,1
1363232,9,1,1
1363344,96,1,1
1363526,15,1,1
1363612,8,3,14
1363631,45,1,1
1363632,113,1,1
1363671,109,1,1
1363767,10,1,1
1363788,53,1,1
1363955,64,2,2
1363994,37,1,1
1364037,31,1,2
1364057,117,1,1
1364130,42,1,1
1364157,21,1,2
1364162,106,1,1
1364329,27,1,1
1364407,35,1,1
1364594,118,1,1
1364595,49,1,1
1364680,102,1,1
1364781,110,1,1
1364905,1,1,1
1365156,37,1,1
1365340,66,2,3
1365382,17,1,1
1365514,72,1,1
1365602,83,1,1
1365610,66,1,1
1365673,123,1,1
1365706,2,12,14
1365841,92,1,1
1365849,64,1,1
1365892,122,1,1
1365958,94,1,1
1366154,100,1,1
1366259,109,1,1
1366329,81,1,1
1366465,13,1,1
1366613,50,2,2
1366764,36,1,1
1366782,88,1,1
1366787,14,2,2
1366797,103,1,1
1367059,52,1,2
1367269,58,1,1
1367308,93,1,1
1367426,1,1,4
1367544,40,1,1
1367560,65,1,2
1367601,106,1,2
1367706,44,1,1
1368221,42,1,1
1368267,95,1,1
1368280,5,1,1
1368445,67,1,1
1368491,129,1,1
1368493,18,1,5
1368494,134,1,1
1368582,80,1,1
1368638,82,1,1
1368652,77,1,1
1368659,74,1,1
1368742,50,1,1
1368789,40,1,1
1368868,65,1,1
1368970,32,2,3
1369100,106,1,1
1369176,74,1,1
1369324,66,1,1
1369328,3,1,1
1369848,121,1,2
1369885,3,1,1
1369915,15,1,2
1369956,78,1,1
1370030,123,1,1
1370101,97,1,1
1370116,35,1,1
1370124,101,1,1
1370169,15,1,1
1370617,123,1,3
1370651,88,1,1
1370695,67,1,1
1371288,46,2,3
1371376,90,1,1
1371456,127,1,1
1371510,57,1,1
1371620,8,1,1
1371767,27,1,1
1371841,46,1,1
1372125,113,1,1
1372317,92,1,3
1372364,77,1,2
1372585,15,1,1
1372660,52,1,1
1372681,127,1,1
1372912,78,1,1
1373034,123,1,1
1373037,109,1,2
1373123,101,1,1
1373164,18,1,1
1373207,61,1,1
1373373,93,1,1
1373543,132,1,1
1373738,121,1,1
1373942,46,1,1
1374146,81,1,1
1374215,24,1,1
1374225,1,1,1
1374423,126,1,1
1374501,92,1,1
1374597,8,5,7
1374616,51,1,1
1374631,104,1,1
1374804,47,1,1
1374839,125,1,1
1375060,93,1,1
1375137,19,1,1
1375192,86,1,1
1375328,4,1,1
1375515,87,1,4
1375602,68,1,4
1375611,88,1,1
1375685,44,1,6
1376241,101,1,1
1376254,19,1,1
1376500,53,2,2
1376605,57,1,1
1376659,125,2,4
1376736,71,1,1
1376763,57,6,8
1376817,71,1,1
1376921,57,1,1
1377052,110,1,1
1377165,60,1,1
1377259,25,1,1
1377272,116,1,1
1377311,51,1,1
1377363,22,1,1
1377460,94,1,2
1377562,8,1,1
1377712,81,1,1
1377734,88,1,1
1378003,93,1,1
1378019,129,1,1
1378125,99,1,1
1378271,130,1,1
1378332,13,1,2
1378430,7,1,2
1378683,88,1,1
1378697,11,3,3
1378732,66,1,1
1378931,4,1,1
1379149,17,1,1
1379241,16,1,1
1379280,28,1,1
1379343,28,1,1
1379377,128,1,1
1379388,25,3,3
1379419,124,1,1
1379868,67,1,1
1379952,127,1,1
1380106,47,1,1
1380233,100,1,1
1380247,64,1,1
1380494,104,2,2
1380534,12,1,1
1380565,128,1,1
1380599,53,1,1
1380711,111,1,2
1380719,37,1,1
1380773,98,1,1
1380845,88,1,2
1381119,111,1,1
1381267,11,1,1
1381286,18,1,1
1381398,94,1,1
1381498,87,1,1
1381558,17,2,2
1381613,109,1,1
1381652,133,1,1
1381830,41,2,2
1382092,1,2,2
1382282,39,1,1
1382441,51,1,2
1382658,136,1,1
1382772,3,1,1
1382778,43,1,3
1382817,133,1,1
1383053,53,2,2
1383142,72,1,1
1383306,100,1,1
1383402,32,1,1
1383726,11,1,1
1383834,17,1,1
1383839,126,1,1
1384144,85,1,1
1384234,81,1,1
1384315,32,1,1
1384368,116,1,1
1384383,17,1,1
1384404,72,1,1
1384460,13,1,1
1384487,51,1,1
1384613,57,1,1
1384769,24,1,1
1384789,66,1,1
1384800,96,1,2
1384833,82,1,1
1384843,7,1,1
1385029,73,5,5
1385042,67,1,1
1385073,18,61,86
1385109,78,1,3
1385333,88,1,1
1385559,120,1,1
1385821,56,1,1
1385863,15,1,1
1385870,13,1,1
1385901,93,1,1
1386260,136,1,1
1386264,89,1,1
1386311,21,1,1
1386710,22,1,1
1386991,111,1,1
1387042,45,1,1
1387237,134,2,2
1387427,113,1,1
1387562,6,1,1
1387584,133,1,1
1387650,100,1,3
1387689,66,1,1
1387958,64,1,1
1388288,110,1,1
1388417,119,1,2
1388473,46,1,1
1388563,129,1,1
1388913,126,1,1
1388970,53,1,1
1389049,98,1,1
1389108,126,1,1
1389243,58,1,1
1389639,54,1,1
1389672,76,1,1
1389709,95,1,2
1390171,25,1,1
1390178,129,1,1
1390313,88,1,1
1390335,126,1,1
1390675,10,1,4
1390702,138,1,1
1390722,11,1,1
1390774,94,1,2
1390784,81,1,1
1390828,74,1,1
1390842,10,1,1
1391065,129,1,3
1391079,8,1,1
1391212,103,1,1
1391499,63,1,2
1391644,105,1,1
1391732,60,1,1
1392423,51,1,3
1392946,18,1,2
1393113,32,1,1
1393377,35,1,1
1393752,1,1,1
1393980,99,1,1
1393998,130,1,1
1394186,28,1,1
1394236,20,1,1
1394271,69,2,2
1394717,49,1,1
1394933,51,1,1
1394982,110,1,1
1395025,77,1,1
1395578,19,1,1
1395724,90,1,1
1395774,102,2,2
1396078,40,1,1
1396084,114,1,1
1396109,19,1,1
1396162,66,1,1
1396286,29,1,1
1396315,48,1,1
1396374,42,1,1
1396399,117,1,1
1396541,6,1,1
1396583,95,1,1
1396823,97,1,1
1396871,73,1,1
1396960,117,1,1
1397020,102,1,1
1397089,96,1,1
1397094,30,2,2
1397098,11,1,1
1397172,115,1,1
1397340,72,2,2
1397522,121,1,1
1397591,16,1,1
1397653,37,1,1
1397742,3,1,1
1398260,75,1,1
1398476,30,2,2
1398505,59,2,2
1398624,43,1,1
1398721,3,1,1
1398725,81,1,1
1398811,11,2,2
1398970,60,1,1
1398978,9,1,9
1399144,64,1,1
1399260,1,1,1
1399343,74,1,1
1399374,99,1,1
1399500,7,1,1
1399705,16,1,1
1399960,24,1,1
1399991,113,1,1
1400110,4,1,1
1400296,124,1,3
1400416,79,1,1
1400758,124,1,1
1400958,84,1,1
1401260,45,1,1
1401333,87,1,2
1401744,58,1,1
1402116,59,1,1
1402220,127,2,3
1402363,101,1,1
1402575,100,1,1
1402829,76,1,1
1402860,86,1,1
1402869,115,1,1
1402877,11,1,1
1402890,119,1,1
1402979,121,1,1
1403350,30,1,1
1403465,55,1,1
1403649,124,1,1
1403769,3,7,7
1403935,92,1,1
1404061,49,1,1
1404086,43,1,1
1404130,71,1,1
1404233,30,1,1
1404265,8,1,2
1404286,68,1,1
1404797,35,1,1
1404894,10,1,1
1404991,10,1,3
1405688,93,1,1
1405714,125,1,1
1405831,78,1,1
1405861,20,1,1
1405929,1,1,1
1406087,108,3,4
1406564,23,1,1
1406708,11,1,1
1406787,108,1,1
1406981,123,1,1
1407070,127,1,1
1407110,45,1,1
1407398,73,1,1
